DisCo,s_n,band,feeder_description,min_supply_hours,order_effective_date,source_report,verification_note
Ikeja,359,D,"11-OKE AFAINJ-T3-ORI OKE OSHODI AFOLABI OGBE, AKINWUMI, EGBE ROAD",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,360,D,"11-OPE ILUINJ-T1-IJOKO ABULE EGBA IJOKO ROAD, ROBIYAN, IBARAGUN",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,361,D,"11-OWUTUINJ-T2-ISAWO IKORODU COMMUNITY, YEWA, OLORUNSOGO, DAYO OLUYEMI",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,362,D,"11-SABOINJ-T1-IJEBU ODE IKORODU ALAGO AREA, SABO MARKET, RADIO, LAKETU, LASPOTECH, AKASOLORI, ITOIKIN ROAD",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,363,D,"11-SABOINJ-T2-ERUNWEN IKORODU KOKO ABU AREA, ERUNWEN, GBADAMOSI",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,364,D,"11-SABOINJ-T2-IGBOGBO IKORODU KAZ AVENUE, SHAMSIDEEN GRAMMAR SCHOOL, ELUKU, ANIBABA, SHERIFF",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,365,D,"11-SABOINJ-T2-LADEGA IKORODU OWOLOWO AREA, MATERNITY, GBASEMO",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,366,D,"11-YIDIINJ-T1-OPEILU ABULE EGBA MUTA, GASLINE, ORUDU, DIAMOND ESTATE",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,367,D,"33-IKORODUTCN-AGBOWA IKORODU ITOKIN ROAD, AGBOWA, IMOTA, OKE OSHO, ADO OTA, POKA EPE, EREDO, MOSAFEJO, AYANDELU, KETU EPE, ODOGBAWOJO, AJEBO, ITUNMOJA, IGBODU, IGBOYE, IBOWON, ODO EGIRI, IRANGUNSHI, ODOGBONLE, LEJINA, ISIU, IMOKUN, OKE POPO, IKOSI EJINRIN, TEMU VILLAGE, EREDO",8,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,368,E,"11-EPEINJ-T1-LASU IKORODU IRAYE, AYEDERO, FARMSETLEMENT, HASSAN, APEJA, LASU, OLUWO, EBUTE",4,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,369,E,"11-EPEINJ-T1-TOWNSHIP IKORODU GBABIJO, ANUNOLUWAPO ESTATE, OJOTA, T-JUCTION, DENOLITE, ALADEY",4,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Ikeja,370,E,"11-EPEINJ-T1-WATER WORKS IKORODU JAGBOJAGBI, RECREATIONS, PAPA, IJAODOLA,ITUNOLOJA,ITUNGBEYIN,EYIDI,ITAOSHUGBO,URAKA,SHAGARI ESTATE, KULANLA",4,2025-07-01,"NERC ORDER/NERC/2025/064 - July 2025 Supplementary Order for Ikeja Electric, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/IE_July_2025_064.pdf","Verified: DisCo label matches source document title and feeder geography (Ikeja/Shomolu/Oshodi/Ikorodu/Akowonjo/Abule Egba areas, Lagos)."
Eko,1,A,21ST CENTURY LEKKI LEKKI - EPE EXPRESS ROADLEKKI - EPE EXPRESS ROADLEKKI - EPE EXPRESS ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,2,A,ADELABU 1 ANIMASHAUN ALAHJI MASHA ROADALAHJI MASHA ROADALAHJI MASHA ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,3,A,ADELABU 2 SURULERE ALAHJI MASHA ROADALAHJI MASHA ROADALAHJI MASHA ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,4,A,ADEMOLA 2 IKOYI CHRIS ALI CRESCENTADETOKUNMBO ADEMOLA STREETALFRED REWANE ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,5,A,AGBARA LOCAL T6 AGBARA AGBARA-ATAN ROADAGBARA - ATAN ROADAGBARA-ATAN ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,6,A,AGBARA T/S_AGBARA LOCAL T4_AGBARA LOCAL_ESTATE (AGBARA) AGBARA AGBARA / ESTATE ROAD BANK ROAD AGBARA ESTATE ROAD/ ODAN ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,7,A,AJAH T/S_MAROKO_MAROKO_CIG ISLAND JUBRIL MARTINS STREET AJOSE ADEOGUN STREET ABIBU ADETORO STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,8,A,AJAH T/S_MAROKO_MAROKO_ROCKY ESTATE ISLAND MURI OKUNOLA STREET LIGALI AYORINDE STREET OZUMBA MBADIWE AVENUE,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,9,A,Ajah TS_AJAH LOCAL T1_AJAH LOACAL_ALESH AJAH AJAH,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,10,A,Ajah TS_Ajah Local T1_AJAH LOCAL_AJIWE AJAH LEKKI EPE EXPESSWAYMODUPE YOUNG THOMAS ESTATETEN FAMILY,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,11,A,AJAH TS_AJAH LOCAL T2_AJAH LOCAL_THOMAS TERRA IBEJU LAPAI CLOSEOSAPAUL STREETGILBERT ODIOR STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,12,A,AJAH TS_MAROKO_MAROKO_BANK OF RMUS (MAROKO) VICTORIA ISLAND MURI OKUNNOLA/JUBRIL MARTINS STREETAJOSE ADEOGUN STREET/SINARI DARANIJO STREET/PRINCE ALABA ABIODUN ONIRU ROADLANDBRIDGE AVENUE/LIGALI AYORINDE/A.J MARINHO DRIVE,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,13,A,AJAH TS_MAROKO_MAROKO_TRINITY TOWER VICTORIA ISLAND VICTORIA ISLAND,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,14,A,AKANGBA T/S_AMUWO_ORILE_COKER ORILE COKER VILLAGE ROAD ALAHJI ORIRE STREET SHEKONI STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,15,A,AKANGBA TS_ADELABU 1_ADELABU_ADISA BASHUA ANIMASHAUN ADELABU STREETADISA BASHUA STREETADISA BASHUA STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,16,A,AKANGBA TS_ADELABU 1_ADELABU_AGUDA ANIMASHAUN AIYETORO STREETOLATUNDE ONIMOLE STREETOLATUNDE ONIMOLE STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,17,A,AKANGBA TS_ADELABU 1_ADELABU_AKINYELE ANIMASHAUN SULEIMAN STREETAKINYELE STREETOGUNDARE STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,18,A,AKANGBA TS_ADELABU 1_ADELABU_CENSUS ANIMASHAUN FEMI AYANTUGABABS ANIMASHAUN ROADBABS ANIMASHAUN ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,19,A,AKANGBA TS_ADELABU 1_ADELABU_ODUTAYO AGBOYIN ANIMASHAUN AGBOYIN AVENUENNOBI STREETNNOBI STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,20,A,AKANGBA TS_ADELABU 2_ADELABU_ADETOLA ANIMASHAUN SAVANAH STREET BOLAJI BANWO STEET BOLAJI BANWO STEET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,21,A,AKANGBA TS_ADELABU 2_ADELABU_BABALOLA EXPRESS ANIMASHAUN ILORIN STREETNNOBI STREETNNOBI STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,22,A,AKANGBA TS_ADELABU 2_ADELABU_IKATE ANIMASHAUN NURU ONIWO STREETNURU ONIWO STREETNURU ONIWO STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,23,A,AKANGBA TS_IGANMU 1_IGANMU_KERNEL SURULERE OYEDIRAN STREETOYEDIRAN STREET OYEDIRAN STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,24,A,AKANGBA TS_IGANMU 2_IGANMU_BAGCO SURULERE IGANMU INDUSTRIAL ESTATE ROADERIC MOORE ROADAKANBI ONITIRI,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,25,A,AKANGBA TS_LUTH_LUTH_LUTH 2 MUSHIN ISAGA ROADROAD 4OWOKONIRAN CLOSE,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,26,A,AKANGBA TS_LUTH_LUTH_LUTH COMPLEX MUSHIN ISHAGA ROADISHAGA ROADISHAGA ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,27,A,AKANGBA TS_LUTH_LUTH_OKOH MUSIN RANDLE AVENUEKARIMU/ABINA STREETCLEGG STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,28,A,AKANGBA TS_LUTH_LUTH_RANDLE MUSHIN HAKEEM HABBE CLOSE HAKEEM HABBE CLOSE HAKEEM HABBE CLOSE,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,29,A,AKANGBA TS_NEW RANDLE_NEW SURULERE_AKERELE IJORA IJORA,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,30,A,"AKANGBA TS_NEW RANDLE_NEW SURULERE_CANAL RANDLE FALOLU, BENSON STREET, PARTS OF AKERELE, EKOLOU",20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,31,A,AKANGBA TS_NEW RANDLE_NEW SURULERE_RANDLE 2 IJORA IJORA,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,32,A,AKANGBA TS_NEW YABA (AKANGBA)_TEJUOSHO_TEJUOSHO MARKET YABA IYUN ROAD IYUN ROAD IYUN ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,33,A,AKANGBA TS_NRC (AKANGBA)_NRC_ALCOVE HOMES ALAGOMEJI-YABA ISHOLA STREETISHOLA STREETISHOLA STREET,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,34,A,AKANGBA TS_NRC (AKANGBA)_NRC_CEMETERY ALAGOMEJI -YABA CEMETERY ROADCEMETERY ROAD CEMETERY ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,35,A,AKANGBA TS_NRC (AKANGBA)_NRC_GRACE COURT ALAGOMEJI -YABA MAKOKO ROADMAKOKO ROAD MAKOKO ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,36,A,AKOKA T/S_NEW YABA_NEW YABA_MONTGOMERY 1 IJORA MURITALA MUHAMMED WAY EDMUND ROAD ARMY BARRACKS ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,37,A,AKOKA T/S_NEW YABA_NEW YABA_NIMR IJORA MURITALA MUHAMMED WAY EDMUND ROAD EDMUND ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,38,A,AKOKA TS_Akoka Local T3A_AKOKA LOCAL_UNILAG 1 AKOKA NO N-EXISTENTNON-EXISTE NTNON-EXISTENT,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
Eko,39,A,AKOKA TS_NEW YABA (AKOKA)_NEW YABA_NATHAN YABA OKESUNA STREET/OGUNTOKUN STREETOLUFEMI/NATHAN STREETOJUELEGBA ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/061 - July 2025 Supplementary Order for EKEDP, Appendix 5 - https://nerc.gov.ng/wp-content/uploads/2025/08/EKEDP_July_2025_061.pdf","Verified: DisCo label matches source document title and feeder geography (Lagos Island/Ikoyi/Victoria Island/Apapa/Ajah/Lekki/Agbara/Badagry areas, Lagos)."
